month,borough,communitydistrict,refusetonscollected,papertonscollected,mgptonscollected,refuse_lag1,paper_lag1,mgp_lag1,refuse_lag12,population_2010,recycling_ratio,high_recycling
2022-09,Bronx,6,3154.5,209.5,190.9,3138.9,197.1,221.7,3635.3375,83268,0.1126332667585586,0
2022-10,Bronx,6,3108.0,182.8,176.1,3154.5,209.5,190.9,3697.9395833333333,83268,0.10352187833511205,0
2022-11,Bronx,6,3211.8,206.7,222.2,3108.0,182.8,176.1,3676.0611111111116,83268,0.11780701513445214,0
2022-12,Bronx,6,3134.2,195.4,173.0,3211.8,206.7,222.2,3717.6611111111106,83268,0.10517900987837606,0
2023-01,Bronx,6,3099.5,203.4,198.9,3134.2,195.4,173.0,3039.1,83268,0.11488377405905534,0
2023-02,Bronx,6,2581.8,160.3,168.0,3099.5,203.4,198.9,3062.3,83268,0.1128139926463008,0
2023-03,Bronx,6,3059.4,203.7,191.0,2581.8,160.3,168.0,3492.3,83268,0.11426999797342288,0
2023-04,Bronx,6,2797.0,163.2,171.2,3059.4,203.7,191.0,3218.0,83268,0.10678929552276936,0
2023-05,Bronx,6,3312.7,213.1,232.6,2797.0,163.2,171.2,3381.3,83268,0.1185876968922946,0
2023-06,Bronx,6,3181.3,200.7,182.1,3312.7,213.1,232.6,3526.2,83268,0.10740439381611064,0
2023-07,Bronx,6,3158.5,189.4,186.7,3181.3,200.7,182.1,3078.8,83268,0.10640525094777345,0
2023-08,Bronx,6,3123.3,204.1,218.0,3158.5,189.4,186.7,3138.9,83268,0.11905567777965816,0
2023-09,Bronx,6,3211.0,207.3,178.3,3123.3,204.1,218.0,3154.5,83268,0.10721236723572264,0
2023-10,Bronx,6,3275.2,195.7,205.8,3211.0,207.3,178.3,3108.0,83268,0.10920118584600322,0
2023-11,Bronx,6,3137.4,199.1,196.0,3275.2,195.7,205.8,3211.8,83268,0.11184713375796179,0
2023-12,Bronx,6,3176.9,207.1,176.9,3137.4,199.1,196.0,3134.2,83268,0.1078379061473223,0
2024-01,Bronx,6,3251.4,213.2,211.3,3176.9,207.1,176.9,3099.5,83268,0.11548192279441769,0
2024-02,Bronx,6,2823.0,159.2,167.0,3251.4,213.2,211.3,2581.8,83268,0.10358186206020577,0
2024-03,Bronx,6,3108.8,195.3,175.0,2823.0,159.2,167.0,3059.4,83268,0.10643557241815411,0
2024-04,Bronx,6,3154.1,188.9,192.9,3108.8,195.3,175.0,2797.0,83268,0.10797816680335982,0
2024-05,Bronx,6,3409.8,206.7,203.2,3154.1,188.9,192.9,3312.7,83268,0.10731209257271512,0
2024-06,Bronx,6,3232.3,189.4,169.3,3409.8,206.7,203.2,3181.3,83268,0.09988861041492622,0
2024-07,Bronx,6,3335.2,221.2,216.3,3232.3,189.4,169.3,3158.5,83268,0.11596469372067751,0
2024-08,Bronx,6,3252.9,185.7,167.3,3335.2,221.2,216.3,3123.3,83268,0.09789511633711417,0
2024-09,Bronx,6,3156.8,195.1,165.8,3252.9,185.7,167.3,3211.0,83268,0.10259544588793813,0
2024-10,Bronx,6,3279.1,196.9,200.9,3156.8,195.1,165.8,3275.2,83268,0.10818896352905981,0
2024-11,Bronx,6,3142.4,180.5,164.9,3279.1,196.9,200.9,3137.4,83268,0.09903090773553529,0
2024-12,Bronx,6,3353.2,211.6,181.4,3142.4,180.5,164.9,3176.9,83268,0.10490630505578988,0
2025-01,Bronx,6,3072.8,201.3,191.8,3353.2,211.6,181.4,3251.4,83268,0.11341931388672495,0
2025-02,Bronx,6,2802.0,167.0,153.8,3072.8,201.3,191.8,2823.0,83268,0.1027283207377994,0
2025-03,Bronx,6,3272.7,190.2,169.0,2802.0,167.0,153.8,3108.8,83268,0.09890140147030481,0
2025-04,Bronx,6,3205.0,206.9,216.7,3272.7,190.2,169.0,3154.1,83268,0.1167392382737144,0
2025-05,Bronx,6,3429.1,197.8,180.9,3205.0,206.9,216.7,3409.8,83268,0.09945375282315248,0
2025-06,Bronx,6,3435.0,190.8,166.3,3429.1,197.8,180.9,3232.3,83268,0.09416945755649904,0
2025-07,Bronx,6,3391.6,204.5,212.7,3435.0,190.8,166.3,3335.2,83268,0.10953581180424281,0
2025-08,Bronx,6,3118.2,167.5,158.8,3391.6,204.5,212.7,3252.9,83268,0.09473073014951372,0
2025-09,Bronx,6,3311.7,209.7,180.0,3118.2,167.5,158.8,3156.8,83268,0.10528448695088345,0
2025-10,Bronx,6,3281.8,197.0,177.0,3311.7,209.7,180.0,3279.1,83268,0.10230318945237704,0
2022-01,Bronx,7,3506.5,308.0,479.4,3506.5,308.0,479.4,3518.18125,139286,0.18337641770884278,0
2022-02,Bronx,7,3480.1,282.0,441.9,3506.5,308.0,479.4,3166.3916666666664,139286,0.17219314938154137,0
2022-03,Bronx,7,3822.1,305.0,515.5,3480.1,282.0,441.9,3606.6229166666667,139286,0.1767328652048421,0
2022-04,Bronx,7,3639.2,298.7,439.7,3822.1,305.0,515.5,3522.277083333333,139286,0.16867690058479534,0
2022-05,Bronx,7,3669.2,314.8,405.9,3639.2,298.7,439.7,3792.5479166666664,139286,0.16417230460830545,0
2022-06,Bronx,7,3917.7,360.2,472.5,3669.2,314.8,405.9,3732.6062500000003,139286,0.1752905018524756,0
2022-07,Bronx,7,3562.3,270.4,426.0,3917.7,360.2,472.5,3750.3312499999997,139286,0.163524080118346,0
2022-08,Bronx,7,3738.3,267.3,461.9,3562.3,270.4,426.0,3706.53125,139286,0.16322327923894797,0
2022-09,Bronx,7,3691.1,279.9,431.4,3738.3,267.3,461.9,3635.3375,139286,0.16157096129383972,0
2022-10,Bronx,7,3640.3,269.9,409.8,3691.1,279.9,431.4,3697.9395833333333,139286,0.15733796296296299,0
2022-11,Bronx,7,3668.7,264.9,420.5,3640.3,269.9,409.8,3676.0611111111116,139286,0.1574148503709148,0
2022-12,Bronx,7,3646.7,334.5,461.9,3668.7,264.9,420.5,3717.6611111111106,139286,0.17924422137696655,0
2023-01,Bronx,7,3577.8,302.8,460.0,3646.7,334.5,461.9,3506.5,139286,0.17573607335391417,0
2023-02,Bronx,7,3045.1,235.0,380.1,3577.8,302.8,460.0,3480.1,139286,0.16805092617889733,0
2023-03,Bronx,7,3564.1,295.1,444.6,3045.1,235.0,380.1,3822.1,139286,0.1718713694874297,0
2023-04,Bronx,7,3318.3,248.9,405.1,3564.1,295.1,444.6,3639.2,139286,0.16464013292047427,0
2023-05,Bronx,7,3749.2,291.0,448.0,3318.3,248.9,405.1,3669.2,139286,0.16465398155162428,0
2023-06,Bronx,7,3596.0,302.4,442.3,3749.2,291.0,448.0,3917.7,139286,0.17156219043011497,0
2023-07,Bronx,7,3683.0,279.2,441.1,3596.0,302.4,442.3,3562.3,139286,0.16358185906025025,0
2023-08,Bronx,7,3657.3,288.3,458.9,3683.0,279.2,441.1,3738.3,139286,0.16964468157566126,0
2023-09,Bronx,7,3650.7,276.3,433.7,3657.3,288.3,458.9,3691.1,139286,0.1628178962093242,0
2023-10,Bronx,7,3769.0,271.6,427.0,3650.7,276.3,433.7,3640.3,139286,0.15637031068135016,0
2023-11,Bronx,7,3759.7,287.6,457.0,3769.0,271.6,427.0,3668.7,139286,0.1653087050152077,0
2023-12,Bronx,7,3803.1,325.6,429.3,3759.7,287.6,457.0,3646.7,139286,0.1656208863536639,0
2024-01,Bronx,7,3820.1,298.1,471.1,3803.1,325.6,429.3,3577.8,139286,0.1676072603665047,0
2024-02,Bronx,7,3379.2,246.7,387.3,3820.1,298.1,471.1,3045.1,139286,0.15797867038772054,0
2024-03,Bronx,7,3666.1,272.9,404.0,3379.2,246.7,387.3,3564.1,139286,0.15586000460511168,0
2024-04,Bronx,7,3752.9,269.4,422.4,3666.1,272.9,404.0,3318.3,139286,0.15564605035210474,0
2024-05,Bronx,7,3906.2,286.8,435.5,3752.9,269.4,422.4,3749.2,139286,0.15605487739008317,0
2024-06,Bronx,7,3659.7,264.5,399.3,3906.2,286.8,435.5,3596.0,139286,0.15353301723140972,0
2024-07,Bronx,7,3971.0,302.5,445.4,3659.7,264.5,399.3,3683.0,139286,0.15849032613532815,0
2024-08,Bronx,7,3921.1,295.8,429.1,3971.0,302.5,445.4,3657.3,139286,0.1560266896254843,0
2024-09,Bronx,7,3657.4,262.5,391.7,3921.1,295.8,429.1,3650.7,139286,0.1517302161610539,0
2024-10,Bronx,7,3865.4,285.1,425.5,3657.4,262.5,391.7,3769.0,139286,0.15528846153846154,0
2024-11,Bronx,7,3769.7,266.9,393.8,3865.4,285.1,425.5,3759.7,139286,0.14912874684001448,0
2024-12,Bronx,7,3965.8,348.9,439.6,3769.7,266.9,393.8,3803.1,139286,0.16584986222998127,0
2025-01,Bronx,7,3753.9,307.2,446.3,3965.8,348.9,439.6,3820.1,139286,0.16716954341749124,0
2025-02,Bronx,7,3370.5,250.2,359.1,3753.9,307.2,446.3,3379.2,139286,0.15309814563545904,0
2025-03,Bronx,7,3843.5,290.6,406.7,3370.5,250.2,359.1,3666.1,139286,0.15356324876673713,0
2025-04,Bronx,7,3805.4,289.1,428.3,3843.5,290.6,406.7,3752.9,139286,0.15861855487750953,0
2025-05,Bronx,7,3938.9,313.6,441.1,3805.4,289.1,428.3,3906.2,139286,0.160793420828362,0
2025-06,Bronx,7,3865.2,291.0,411.6,3938.9,313.6,441.1,3659.7,139286,0.15381584132405096,0
2025-07,Bronx,7,4011.7,307.3,461.9,3865.2,291.0,411.6,3971.0,139286,0.16089020895647266,0
2025-08,Bronx,7,3657.3,264.4,412.7,4011.7,307.3,461.9,3921.1,139286,0.15621539313399777,0
2025-09,Bronx,7,3811.4,268.7,408.5,3657.3,264.4,412.7,3657.4,139286,0.15087109566457246,0
2025-10,Bronx,7,3868.0,289.8,423.2,3811.4,268.7,408.5,3865.4,139286,0.15564287273521066,0
2022-01,Bronx,8,2179.8,301.6,348.1,2179.8,301.6,348.1,3518.18125,101731,0.22961654002473936,1
2022-02,Bronx,8,2146.7,281.0,345.0,2179.8,301.6,348.1,3166.3916666666664,101731,0.2257727125184838,1
2022-03,Bronx,8,2287.0,309.0,364.5,2146.7,281.0,345.0,3606.6229166666667,101731,0.22749535551427125,1
2022-04,Bronx,8,2221.1,295.8,344.1,2287.0,309.0,364.5,3522.277083333333,101731,0.22366305487591753,1
2022-05,Bronx,8,2307.5,298.1,350.8,2221.1,295.8,344.1,3792.5479166666664,101731,0.21948992017318364,1
2022-06,Bronx,8,2371.5,315.2,358.8,2307.5,298.1,350.8,3732.6062500000003,101731,0.2213101296995567,1
2022-07,Bronx,8,2283.4,288.2,335.1,2371.5,315.2,358.8,3750.3312499999997,101731,0.21443561427047855,1
2022-08,Bronx,8,2365.6,299.3,362.8,2283.4,288.2,335.1,3706.53125,101731,0.21868084684744196,1
2022-09,Bronx,8,2311.9,297.5,341.7,2365.6,299.3,362.8,3635.3375,101731,0.2165972010436786,1
2022-10,Bronx,8,2334.1,285.0,336.7,2311.9,297.5,341.7,3697.9395833333333,101731,0.21033222816158062,1
2022-11,Bronx,8,2445.0,298.0,351.8,2334.1,285.0,336.7,3676.0611111111116,101731,0.209965102753005,1
2022-12,Bronx,8,2451.6,352.7,366.8,2445.0,298.0,351.8,3717.6611111111106,101731,0.2268928762889849,1
2023-01,Bronx,8,2382.3,315.5,381.8,2451.6,352.7,366.8,2179.8,101731,0.22642550980646833,1
2023-02,Bronx,8,1980.3,237.8,309.6,2382.3,315.5,381.8,2146.7,101731,0.2165605095541402,1
2023-03,Bronx,8,2301.9,282.4,338.4,1980.3,237.8,309.6,2287.0,101731,0.2124063366065624,1
2023-04,Bronx,8,2169.3,260.5,319.6,2301.9,282.4,338.4,2221.1,101731,0.21099148905215684,1
2023-05,Bronx,8,2509.8,293.9,356.9,2169.3,260.5,319.6,2307.5,101731,0.20591027020186037,1
2023-06,Bronx,8,2420.8,287.1,338.8,2509.8,293.9,356.9,2371.5,101731,0.20543538910952835,1
2023-07,Bronx,8,2373.0,289.9,342.6,2420.8,287.1,338.8,2283.4,101731,0.21044751289302946,1
2023-08,Bronx,8,2447.6,299.6,355.0,2373.0,289.9,342.6,2365.6,101731,0.21101154019727936,1
2023-09,Bronx,8,2481.5,314.7,342.7,2447.6,299.6,355.0,2311.9,101731,0.20943642677371052,1
2023-10,Bronx,8,2549.7,310.5,359.1,2481.5,314.7,342.7,2334.1,101731,0.20799552697791449,1
2023-11,Bronx,8,2487.0,309.3,350.7,2549.7,310.5,359.1,2445.0,101731,0.20972354623450906,1
2023-12,Bronx,8,2425.8,344.2,364.1,2487.0,309.3,350.7,2451.6,101731,0.22599789413228674,1
2024-01,Bronx,8,2448.7,327.1,404.0,2425.8,344.2,364.1,2382.3,101731,0.22992012076231214,1
2024-02,Bronx,8,2099.7,261.9,311.0,2448.7,327.1,404.0,1980.3,101731,0.21436054778118685,1
2024-03,Bronx,8,2266.6,283.8,332.4,2099.7,261.9,311.0,2301.9,101731,0.21375052032745942,1
2024-04,Bronx,8,2347.7,282.3,342.0,2266.6,283.8,332.4,2169.3,101731,0.21006056527590847,1
2024-05,Bronx,8,2475.8,303.3,355.2,2347.7,282.3,342.0,2509.8,101731,0.21009475800019142,1
2024-06,Bronx,8,2365.6,293.8,322.8,2475.8,303.3,355.2,2420.8,101731,0.20676010998591646,1
2024-07,Bronx,8,2473.4,296.9,360.5,2365.6,293.8,322.8,2373.0,101731,0.2099782803117414,1
2024-08,Bronx,8,2437.2,283.6,336.6,2473.4,296.9,360.5,2447.6,101731,0.20285209655262645,1
2024-09,Bronx,8,2300.6,265.3,318.6,2437.2,283.6,336.6,2481.5,101731,0.2024267637372162,1
2024-10,Bronx,8,2441.5,284.8,347.0,2300.6,265.3,318.6,2549.7,101731,0.20557706699638822,1
2024-11,Bronx,8,2384.6,268.7,311.8,2441.5,284.8,347.0,2487.0,101731,0.19577754544534756,0
2024-12,Bronx,8,2461.9,355.5,375.9,2384.6,268.7,311.8,2425.8,101731,0.22904205680643847,1
2025-01,Bronx,8,2286.9,292.2,355.1,2461.9,355.5,375.9,2448.7,101731,0.2206052757139936,1
2025-02,Bronx,8,2013.5,242.7,290.4,2286.9,292.2,355.1,2099.7,101731,0.20933794078379012,1
2025-03,Bronx,8,2283.7,261.7,317.1,2013.5,242.7,290.4,2266.6,101731,0.2022008733624454,1
2025-04,Bronx,8,2266.2,285.3,348.8,2283.7,261.7,317.1,2347.7,101731,0.2186325552529049,1
2025-05,Bronx,8,2424.1,300.9,343.9,2266.2,285.3,348.8,2475.8,101731,0.21010785623513312,1
2025-06,Bronx,8,2328.0,281.4,319.5,2424.1,300.9,343.9,2365.6,101731,0.20516234763904537,1
2025-07,Bronx,8,2428.5,318.3,363.6,2328.0,281.4,319.5,2473.4,101731,0.21923225308641978,1
2025-08,Bronx,8,2273.9,277.6,321.0,2428.5,318.3,363.6,2437.2,101731,0.2083899042645779,1
2025-09,Bronx,8,2385.4,316.6,346.0,2273.9,277.6,321.0,2300.6,101731,0.21738845144356955,1
2025-10,Bronx,8,2363.3,300.7,335.8,2385.4,316.6,346.0,2441.5,101731,0.21218081205413694,1
2022-01,Bronx,9,3409.6,227.5,343.6,3409.6,227.5,343.6,3518.18125,172298,0.14346722938176704,0
2022-02,Bronx,9,3421.6,231.7,343.5,3409.6,227.5,343.6,3166.3916666666664,172298,0.14391513210568455,0
2022-03,Bronx,9,3767.3,237.9,369.9,3421.6,231.7,343.5,3606.6229166666667,172298,0.13892253891339623,0
2022-04,Bronx,9,3771.0,234.0,355.4,3767.3,237.9,369.9,3522.277083333333,172298,0.1351710852215393,0
2022-05,Bronx,9,3951.8,223.9,350.2,3771.0,234.0,355.4,3792.5479166666664,172298,0.1268476988002386,0
2022-06,Bronx,9,4047.0,252.1,393.8,3951.8,223.9,350.2,3732.6062500000003,172298,0.1376334462698971,0
2022-07,Bronx,9,3970.0,255.7,376.8,4047.0,252.1,393.8,3750.3312499999997,172298,0.1374253123302553,0
2022-08,Bronx,9,4016.5,219.7,365.3,3970.0,255.7,376.8,3706.53125,172298,0.12713245680756274,0
2022-09,Bronx,9,3808.7,220.2,360.4,4016.5,219.7,365.3,3635.3375,172298,0.13227621716446814,0
2022-10,Bronx,9,3830.1,219.1,341.5,3808.7,220.2,360.4,3697.9395833333333,172298,0.1276789577971622,0
2022-11,Bronx,9,3940.0,209.2,317.0,3830.1,219.1,341.5,3676.0611111111116,172298,0.11781827952174109,0
2022-12,Bronx,9,3799.4,279.0,401.0,3940.0,209.2,317.0,3717.6611111111106,172298,0.15180604545251597,0
2023-01,Bronx,9,3705.9,226.0,363.5,3799.4,279.0,401.0,3409.6,172298,0.1372398379661964,0
2023-02,Bronx,9,3157.8,177.8,298.0,3705.9,226.0,363.5,3421.6,172298,0.1309445178335535,0
2023-03,Bronx,9,3687.2,219.5,354.0,3157.8,177.8,298.0,3767.3,172298,0.1346022953974699,0
2023-04,Bronx,9,3600.8,201.7,344.9,3687.2,219.5,354.0,3771.0,172298,0.13179341274051212,0
2023-05,Bronx,9,4096.7,210.9,354.1,3600.8,201.7,344.9,3951.8,172298,0.12120042044747625,0
2023-06,Bronx,9,3880.2,224.4,376.1,4096.7,210.9,354.1,4047.0,172298,0.13401923806548086,0
2023-07,Bronx,9,4008.7,258.7,384.7,3880.2,224.4,376.1,3970.0,172298,0.13830313191891835,0
2023-08,Bronx,9,3996.2,239.0,383.7,4008.7,258.7,384.7,4016.5,172298,0.13481564874753732,0
2023-09,Bronx,9,3852.6,259.3,363.6,3996.2,239.0,383.7,3808.7,172298,0.13917997989051506,0
2023-10,Bronx,9,3933.5,227.8,353.1,3852.6,259.3,363.6,3830.1,172298,0.12867712209817475,0
2023-11,Bronx,9,3901.1,232.9,363.5,3933.5,227.8,353.1,3940.0,172298,0.13260700389105057,0
2023-12,Bronx,9,3861.5,280.5,372.0,3901.1,232.9,363.5,3799.4,172298,0.14455028799291095,0
2024-01,Bronx,9,3815.2,240.5,370.3,3861.5,280.5,372.0,3705.9,172298,0.13800271125169453,0
2024-02,Bronx,9,3337.5,209.3,317.1,3815.2,240.5,370.3,3157.8,172298,0.1362354098190947,0
2024-03,Bronx,9,3768.0,230.0,351.0,3337.5,209.3,317.1,3687.2,172298,0.13359392963899747,0
2024-04,Bronx,9,3872.9,210.7,347.8,3768.0,230.0,351.0,3600.8,172298,0.1260324051089949,0
2024-05,Bronx,9,4173.3,235.3,387.5,3872.9,210.7,347.8,4096.7,172298,0.12985550759992492,0
2024-06,Bronx,9,3972.1,231.2,370.0,4173.3,235.3,387.5,3880.2,172298,0.13145868410119607,0
2024-07,Bronx,9,4228.6,232.4,379.8,3972.1,231.2,370.0,4008.7,172298,0.1264666997190547,0
2024-08,Bronx,9,4111.8,226.4,393.7,4228.6,232.4,379.8,3996.2,172298,0.13104672541685158,0
2024-09,Bronx,9,3779.6,191.6,335.3,4111.8,226.4,393.7,3852.6,172298,0.12234993614303959,0
2024-10,Bronx,9,3976.1,205.0,352.1,3779.6,191.6,335.3,3933.5,172298,0.12289332039177624,0
2024-11,Bronx,9,3827.8,196.9,329.9,3976.1,205.0,352.1,3901.1,172298,0.12097552013962244,0
2024-12,Bronx,9,3926.8,258.6,386.2,3827.8,196.9,329.9,3861.5,172298,0.1410447108233441,0
2025-01,Bronx,9,3648.8,221.8,374.8,3926.8,258.6,386.2,3815.2,172298,0.14052857210156874,0
2025-02,Bronx,9,3180.4,187.3,304.2,3648.8,221.8,374.8,3337.5,172298,0.13385440779977667,0
2025-03,Bronx,9,3789.2,217.3,356.8,3180.4,187.3,304.2,3768.0,172298,0.13157472555176128,0
2025-04,Bronx,9,3714.0,226.4,351.1,3789.2,217.3,356.8,3872.9,172298,0.13456833275078645,0
2025-05,Bronx,9,3939.4,262.2,402.0,3714.0,226.4,351.1,4173.3,172298,0.14427839082457208,0
2025-06,Bronx,9,3938.5,227.5,367.8,3939.4,262.2,402.0,3972.1,172298,0.131302660020292,0
2025-07,Bronx,9,4065.7,247.9,411.4,3938.5,227.5,367.8,4228.6,172298,0.13953439153439154,0
2025-08,Bronx,9,3781.2,218.9,376.6,4065.7,247.9,411.4,4111.8,172298,0.1360614161354445,0
2025-09,Bronx,9,3779.9,225.5,360.2,3781.2,218.9,376.6,3779.6,172298,0.13416254352208173,0
2025-10,Bronx,9,3822.1,229.3,365.8,3779.9,225.5,360.2,3976.1,172298,0.13472335416100698,0
2022-01,Bronx,10,2248.7,289.4,339.7,2248.7,289.4,339.7,3518.18125,120392,0.2186044895406213,1
2022-02,Bronx,10,2390.8,295.2,347.0,2248.7,289.4,339.7,3166.3916666666664,120392,0.2117375535773162,1
2022-03,Bronx,10,2607.0,287.6,343.3,2390.8,295.2,347.0,3606.6229166666667,120392,0.19484851292504404,0
2022-04,Bronx,10,2709.0,292.0,346.0,2607.0,287.6,343.3,3522.277083333333,120392,0.19061846429638482,0
2022-05,Bronx,10,2908.3,284.1,343.3,2709.0,292.0,346.0,3792.5479166666664,120392,0.17744718160477418,0
2022-06,Bronx,10,2964.3,318.8,374.9,2908.3,284.1,343.3,3732.6062500000003,120392,0.18963914707490434,0
2022-07,Bronx,10,2839.9,298.4,355.1,2964.3,318.8,374.9,3750.3312499999997,120392,0.18706704070533003,0
2022-08,Bronx,10,2792.8,262.1,334.1,2839.9,298.4,355.1,3706.53125,120392,0.17592210091472413,0
2022-09,Bronx,10,2737.2,276.7,343.1,2792.8,262.1,334.1,3635.3375,120392,0.1846291331546023,0
2022-10,Bronx,10,2663.6,280.0,331.1,2737.2,276.7,343.1,3697.9395833333333,120392,0.18661251412343116,0
2022-11,Bronx,10,2792.0,255.7,312.9,2663.6,280.0,331.1,3676.0611111111116,120392,0.1691959769088853,0
2022-12,Bronx,10,2628.3,367.6,387.0,2792.0,255.7,312.9,3717.6611111111106,120392,0.22306305241065358,1
2023-01,Bronx,10,2478.4,301.5,341.3,2628.3,367.6,387.0,2248.7,120392,0.20594643085992567,1
2023-02,Bronx,10,2081.4,223.0,279.1,2478.4,301.5,341.3,2390.8,120392,0.19434875169343915,0
2023-03,Bronx,10,2485.8,279.7,319.0,2081.4,223.0,279.1,2607.0,120392,0.19409952990760254,0
2023-04,Bronx,10,2571.8,259.6,321.7,2485.8,279.7,319.0,2709.0,120392,0.18435825061051025,0
2023-05,Bronx,10,2937.2,271.5,341.6,2571.8,259.6,321.7,2908.3,120392,0.17268963186209618,0
2023-06,Bronx,10,2785.3,307.0,348.0,2937.2,271.5,341.6,2964.3,120392,0.1903903729325931,0
2023-07,Bronx,10,2834.5,282.9,352.3,2785.3,307.0,348.0,2839.9,120392,0.18307058247110702,0
2023-08,Bronx,10,2884.7,275.7,342.3,2834.5,282.9,352.3,2792.8,120392,0.17643532132355041,0
2023-09,Bronx,10,2739.0,285.9,347.0,2884.7,275.7,342.3,2737.2,120392,0.1876983303182182,0
2023-10,Bronx,10,2784.4,271.2,329.5,2739.0,285.9,347.0,2663.6,120392,0.17745413724853032,0
2023-11,Bronx,10,2769.9,267.9,327.3,2784.4,271.2,329.5,2792.0,120392,0.17687438709102254,0
2023-12,Bronx,10,2667.3,353.3,348.8,2769.9,267.9,327.3,2628.3,120392,0.20837537840565085,1
2024-01,Bronx,10,2547.1,289.0,336.7,2667.3,353.3,348.8,2478.4,120392,0.19720751386787697,0
2024-02,Bronx,10,2211.5,237.1,285.4,2547.1,289.0,336.7,2081.4,120392,0.19111192392099488,0
2024-03,Bronx,10,2540.0,270.7,322.9,2211.5,237.1,285.4,2485.8,120392,0.1894306867500638,0
2024-04,Bronx,10,2746.4,253.1,318.4,2540.0,270.7,322.9,2571.8,120392,0.17224750595256036,0
2024-05,Bronx,10,3018.7,282.4,355.2,2746.4,253.1,318.4,2937.2,120392,0.17438394004868307,0
2024-06,Bronx,10,2794.3,273.9,346.7,3018.7,282.4,355.2,2785.3,120392,0.18173299364549472,0
2024-07,Bronx,10,2983.1,278.9,334.8,2794.3,273.9,346.7,2834.5,120392,0.17062388790035588,0
2024-08,Bronx,10,2890.2,285.2,349.2,2983.1,278.9,334.8,2884.7,120392,0.17999205583612324,0
2024-09,Bronx,10,2577.3,260.5,301.5,2890.2,285.2,349.2,2739.0,120392,0.1790208008154684,0
2024-10,Bronx,10,2714.5,267.7,319.1,2577.3,260.5,301.5,2784.4,120392,0.17774815981583011,0
2024-11,Bronx,10,2569.5,276.4,314.3,2714.5,267.7,319.1,2769.9,120392,0.18691854945889502,0
2024-12,Bronx,10,2658.5,356.3,351.2,2569.5,276.4,314.3,2667.3,120392,0.2101901366607249,1
2025-01,Bronx,10,2472.5,293.7,336.9,2658.5,356.3,351.2,2547.1,120392,0.20321613870000965,1
2025-02,Bronx,10,2103.0,242.0,275.4,2472.5,293.7,336.9,2211.5,120392,0.1974507708746756,0
2025-03,Bronx,10,2506.7,270.6,309.2,2103.0,242.0,275.4,2540.0,120392,0.1878503158917868,0
2025-04,Bronx,10,2456.5,275.1,323.7,2506.7,270.6,309.2,2746.4,120392,0.19598730075606322,0
2025-05,Bronx,10,2719.9,321.8,373.4,2456.5,275.1,323.7,3018.7,120392,0.20356651342566834,1
2025-06,Bronx,10,2644.5,289.6,333.6,2719.9,321.8,373.4,2794.3,120392,0.19071518193224596,0
2025-07,Bronx,10,2765.7,292.7,369.8,2644.5,289.6,333.6,2983.1,120392,0.19325010209439358,0
2025-08,Bronx,10,2527.7,271.4,344.9,2765.7,292.7,369.8,2890.2,120392,0.1960241730279898,0
2025-09,Bronx,10,2522.8,260.8,329.8,2527.7,271.4,344.9,2577.3,120392,0.18969615211665702,0
2025-10,Bronx,10,2553.1,286.2,335.4,2522.8,260.8,329.8,2714.5,120392,0.1957980281601411,0
2022-01,Bronx,11,2936.3,300.8,328.7,2936.3,300.8,328.7,3518.18125,113232,0.17653822424140445,0
2022-02,Bronx,11,2868.1,298.8,325.1,2936.3,300.8,328.7,3166.3916666666664,113232,0.17866552119129442,0
2022-03,Bronx,11,3244.7,304.4,348.3,2868.1,298.8,325.1,3606.6229166666667,113232,0.16747062143993435,0
2022-04,Bronx,11,3142.6,293.2,340.0,3244.7,304.4,348.3,3522.277083333333,113232,0.16769956035806982,0
2022-05,Bronx,11,3400.4,287.3,343.3,3142.6,293.2,340.0,3792.5479166666664,113232,0.15643760853386257,0
2022-06,Bronx,11,3526.3,336.7,380.3,3400.4,287.3,343.3,3732.6062500000003,113232,0.16897226215445524,0
2022-07,Bronx,11,3183.5,267.0,345.1,3526.3,336.7,380.3,3750.3312499999997,113232,0.16126567604594794,0
2022-08,Bronx,11,3265.5,247.8,340.5,3183.5,267.0,345.1,3706.53125,113232,0.15265452280865638,0
2022-09,Bronx,11,3280.1,283.2,345.1,3265.5,247.8,340.5,3635.3375,113232,0.1607563197216252,0
2022-10,Bronx,11,3216.5,269.0,334.3,3280.1,283.2,345.1,3697.9395833333333,113232,0.1579402062935232,0
2022-11,Bronx,11,3320.2,251.7,308.1,3216.5,269.0,334.3,3676.0611111111116,113232,0.1442783505154639,0
2022-12,Bronx,11,3238.7,340.2,383.7,3320.2,251.7,308.1,3717.6611111111106,113232,0.1826830868621612,0
2023-01,Bronx,11,3073.8,293.5,345.5,3238.7,340.2,383.7,2936.3,113232,0.17210730446024564,0
2023-02,Bronx,11,2547.3,219.7,282.9,3073.8,293.5,345.5,2868.1,113232,0.1647922882717466,0
2023-03,Bronx,11,2983.4,281.8,326.1,2547.3,219.7,282.9,3244.7,113232,0.1692701807145045,0
2023-04,Bronx,11,2895.6,258.8,308.8,2983.4,281.8,326.1,3142.6,113232,0.16389466389466392,0
2023-05,Bronx,11,3259.0,283.1,333.0,2895.6,258.8,308.8,3400.4,113232,0.15898944543366625,0
2023-06,Bronx,11,3357.7,310.6,341.3,3259.0,283.1,333.0,3526.3,113232,0.1625847964884278,0
